    #index           Reference          Calculated         Polynomials          Dispersion    Electrostatics (Permanent + Induced)    
      2666     -1.77000000e-01     -1.17466096e-01      6.61328283e-04     -1.23334064e-02                         -1.05794018e-01    
      2667      3.14000000e-01      1.76932997e-01      5.36156162e-03     -2.32345571e-02                          1.94805992e-01    
      2668      1.02000000e-01     -4.84198041e-05     -6.31028651e-02     -2.85592506e-02                          9.16136959e-02    
      2669     -1.02000000e-01     -2.41927323e-01     -2.25307265e-02     -2.43227949e-02                         -1.95073801e-01    
      2670     -7.30000000e-02     -2.35834254e-02     -1.56349103e-03     -1.14562031e-02                         -1.05637312e-02    
      2671     -1.57000000e-01     -2.21889142e-01     -8.34661861e-02     -2.27221065e-02                         -1.15700849e-01    
      2672     -1.08000000e-01      2.74047695e-02      5.06388479e-02     -2.19285914e-02                         -1.30548702e-03    
      2673     -5.20000000e-02     -9.79981283e-02     -5.66190193e-04     -1.84730480e-02                         -7.89588901e-02    
      2674     -9.60000000e-02     -2.26661406e-01     -1.41348838e-01     -2.56833745e-02                         -5.96291927e-02    
      2675      8.30000000e-02      1.21386848e-01      1.91276277e-02     -1.60447496e-02                          1.18303970e-01    
      2676     -4.90000000e-02      3.60886958e-01      4.36145261e-01     -3.26444048e-02                         -4.26138985e-02    
      2677      7.10000000e-02     -4.30203508e-02      3.53795064e-03     -2.01455232e-02                         -2.64127783e-02    
      2678      3.66000000e-01      1.15918411e-01      4.89841007e-04     -1.75908560e-02                          1.33019426e-01    
      2679      1.21000000e-01      1.65812584e-01      6.09416507e-02     -3.20167764e-02                          1.36887709e-01    
      2680     -6.30000000e-02      8.00744914e-03      3.81618408e-02     -2.00043796e-02                         -1.01500121e-02    
      2681     -9.80000000e-02     -2.00211615e-02      1.82751265e-02     -2.21553321e-02                         -1.61409559e-02    
      2682      3.00000000e-03      1.82787249e-01      2.15774691e-01     -2.21452628e-02                         -1.08421784e-02    
      2683     -1.80000000e-01     -9.12638883e-02      1.66625013e-03     -1.10262105e-02                         -8.19039279e-02    
      2684      7.00000000e-02     -1.08293463e-01     -1.31480930e-01     -2.10362912e-02                          4.42237584e-02    
      2685     -4.00000000e-02      2.84307398e-01      3.13579782e-01     -3.18330388e-02                          2.56065456e-03    
      2686      5.60000000e-02      4.16483530e-02     -7.23189308e-05     -1.03503223e-02                          5.20709942e-02    
      2687     -1.11000000e-01     -8.76163685e-02      1.84319802e-02     -1.31215104e-02                         -9.29268382e-02    
      2688      7.50000000e-02      9.22247297e-02     -1.25344136e-03     -1.11554459e-02                          1.04633617e-01    
      2689      8.00000000e-03     -1.07525998e-03      1.94208968e-04     -1.42633567e-02                          1.29938877e-02    
      2690      3.00000000e-03     -5.78917425e-02      2.14964891e-02     -1.11712369e-02                         -6.82169947e-02    
      2691     -5.50000000e-02     -8.04178703e-02      1.67987251e-02     -1.26309851e-02                         -8.45856102e-02    
      2692      1.04000000e-01      4.16534872e-02      1.23585895e-03     -1.19372832e-02                          5.23549114e-02    
      2693      1.38000000e-01      3.16385248e-02     -9.37962801e-05     -8.53638256e-03                          4.02687037e-02    
      2694     -1.77000000e-01     -9.51965180e-02     -2.87868855e-04     -1.23560966e-02                         -8.25525525e-02    
      2695     -8.10000000e-02     -7.76227009e-02      4.97964994e-04     -1.16319693e-02                         -6.64886966e-02    
      2696     -1.03000000e-01     -1.00879338e-01      4.92686356e-04     -1.07121896e-02                         -9.06598344e-02    
      2697      1.84000000e-01      8.46803128e-02      4.94401683e-04     -1.17972489e-02                          9.59831601e-02    
      2698     -1.77000000e-01     -1.12962810e-01      4.66773908e-02     -1.61759385e-02                         -1.43464262e-01    
      2699     -1.70000000e-02     -7.90242204e-02      9.60379584e-02     -1.79771291e-02                         -1.57085050e-01    
      2700     -7.90000000e-02     -6.26655903e-03     -3.47888823e-03     -1.45074029e-02                          1.17197321e-02    
      2701     -4.90000000e-02     -3.09155116e-02      4.72022632e-03     -1.26561688e-02                         -2.29795691e-02    
      2702      9.00000000e-03     -4.97068884e-02      3.01587316e-05     -1.41062731e-02                         -3.56307740e-02    
      2703     -1.03000000e-01     -1.41439984e-01      2.43812363e-03     -1.16895814e-02                         -1.32188526e-01    
      2704      2.16000000e-01      1.21536343e-01     -2.99695620e-02     -2.10365740e-02                          1.72542479e-01    
      2705     -3.80000000e-02     -6.61366230e-02     -1.01508403e-03     -1.18180845e-02                         -5.33034545e-02    
      2706      6.50000000e-02      4.99028683e-03      1.71112171e-03     -2.07674857e-02                          2.40466508e-02    
      2707      3.50000000e-02     -2.96674489e-02      7.78240779e-03     -1.20681127e-02                         -2.53817440e-02    
      2708     -1.52000000e-01     -1.51863169e-01      1.81923725e-02     -2.33595292e-02                         -1.46696012e-01    
      2709      9.00000000e-02      3.46134288e-02      2.68709461e-02     -1.85413091e-02                          2.62837918e-02    
      2710      1.67000000e-01      1.29495142e-01      1.00126341e-01     -1.57866150e-02                          4.51554162e-02    
      2711      8.10000000e-02     -2.07068589e-02     -8.11021795e-02     -2.36421402e-02                          8.40374608e-02    
      2712     -1.79000000e-01     -7.35161143e-02      1.61228503e-06     -1.62835156e-02                         -5.72342110e-02    
      2713     -3.62000000e-01     -2.32858220e-03      1.62799233e-01     -1.70009718e-02                         -1.48126843e-01    
      2714     -8.30000000e-02      8.40602460e-02      2.28194815e-01     -1.57459906e-02                         -1.28388578e-01    
      2715      6.00000000e-03     -8.13680462e-02      3.32544514e-02     -1.94778920e-02                         -9.51446057e-02    
      2716     -9.30000000e-02     -1.31063802e-01      5.96672667e-03     -1.02811515e-02                         -1.26749377e-01    
      2717     -1.42000000e-01     -1.68493742e-01     -2.84822977e-02     -1.81163293e-02                         -1.21895115e-01    
      2718      3.00000000e-03     -8.75676413e-02     -3.55943529e-03     -2.18246916e-02                         -6.21835144e-02    
      2719      1.04000000e-01      3.88983386e-02      2.77544632e-02     -2.64761601e-02                          3.76200354e-02    
      2720     -4.50000000e-02     -1.28516217e-01     -4.10851698e-02     -2.32053203e-02                         -6.42257271e-02    
      2721     -6.20000000e-02     -1.14102095e-01      1.20663911e-02     -1.71218593e-02                         -1.09046627e-01    
      2722     -1.30000000e-02      1.35803777e-01      1.29132895e-01     -2.20662487e-02                          2.87371299e-02    
      2723     -4.11000000e-01     -2.38118592e-01      3.08473135e-05     -1.83237850e-02                         -2.19825654e-01    
      2724     -2.31000000e-01      1.93886322e-02      2.77685713e-01     -2.09721633e-02                         -2.37324918e-01    
      2725     -1.77000000e-01     -1.41702593e-01     -6.01789780e-05     -1.56375993e-02                         -1.26004815e-01    
      2726      2.30000000e-02     -8.09043041e-02      1.11345608e-02     -1.42748539e-02                         -7.77640111e-02    
      2727      1.31000000e-01      8.42698570e-02     -3.10468312e-02     -1.57641964e-02                          1.31080885e-01    
      2728      2.30000000e-01      1.52067699e-01      1.27893951e-01     -2.49797819e-02                          4.91535304e-02    
      2729      7.20000000e-02      3.86845031e-01      2.97908389e-01     -2.21442968e-02                          1.11080939e-01    
      2730      8.10000000e-02      1.05118231e-01      1.12691379e-01     -5.02965785e-02                          4.27234300e-02    
      2731     -5.50000000e-02     -7.78630267e-02      3.72023469e-02     -1.78237295e-02                         -9.72416441e-02    
      2732      5.00000000e-01      3.57204726e-01      9.14275463e-05     -3.41884622e-02                          3.91301761e-01    
      2733      1.52000000e-01      4.39326145e-02     -2.66148458e-03     -2.47986083e-02                          7.13927074e-02    
      2734     -3.55000000e-01     -1.97682582e-01     -7.40260102e-03     -2.23911008e-02                         -1.67888880e-01    
      2735      1.68000000e-01      1.62942140e-01      7.42369403e-02     -3.36756394e-02                          1.22380839e-01    
      2736      1.36000000e-01      1.78157512e-01      5.49082542e-02     -3.12099583e-02                          1.54459216e-01    
      2737     -4.06000000e-01     -3.00813190e-01     -2.88096838e-02     -3.83911640e-02                         -2.33612342e-01    
      2738     -3.38000000e-01     -1.74361944e-01      2.16506218e-01     -2.50597124e-02                         -3.65808450e-01    
      2739     -7.21000000e-01     -2.84404620e-01     -3.37797659e-01     -3.12301658e-02                          8.46232048e-02    
      2740     -6.50000000e-02      6.30597063e-02      9.55604258e-02     -3.16074324e-02                         -8.93287088e-04    
